id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p
677008,Heston Kjerstad,976,257,213,152,64,33,14,1,16,67,26.1,31,12.1,137,495,0.3,0.256,0.395,0.368,0.601,0.461,0.419,0.369,0.353,27.7,90.7,17.0,48.0,19,12.5,7.4,8.5,0.6862464183381088,0.5931232091690545,0.828080229226361,0.9054441260744985,0.9340974212034384,0.5429799426934098,0.9040114613180515,0.7535816618911175,0.9541547277936963,0.9140401146131805,0.9699140401146131
680890,Jax Biggers,976,231,179,138,47,31,10,3,3,46,19.9,45,19.5,67,377,0.263,0.21,0.407,0.372,0.402,0.283,0.362,0.311,0.326,17.8,84.7,14.0,19.6,3,2.2,1.3,4.1,0.29369627507163326,0.9770773638968482,0.2349570200573066,0.09169054441260745,0.498567335243553,0.09169054441260745,0.08022922636103152,0.5601719197707736,0.025787965616045846,0.11174785100286533,0.2793696275071633
670223,Matt Mervis,975,243,210,152,50,25,12,0,13,62,25.5,24,9.9,157,503,0.238,0.209,0.325,0.305,0.481,0.373,0.347,0.302,0.266,31.2,88.7,23.0,43.4,13,8.6,5.3,5.3,0.6446991404011462,0.330945558739255,0.22063037249283668,0.5458452722063037,0.40114613180515757,0.7478510028653295,0.6275071633237822,0.9899713467048711,0.7951289398280802,0.7191977077363897,0.5873925501432665
669386,Trevor Hauver,971,218,177,109,35,23,8,1,3,70,32.1,34,15.6,109,366,0.198,0.191,0.336,0.333,0.305,0.279,0.298,0.288,0.302,29.8,88.0,14.0,28.4,4,3.7,1.8,2.3,0.8997134670487106,0.8796561604584527,0.08022922636103152,0.0830945558739255,0.2507163323782235,0.6776504297994269,0.48567335243553006,0.5601719197707736,0.17048710601719197,0.23638968481375358,0.024355300859598854
671083,Buddy Kennedy,967,258,216,164,59,31,20,0,8,54,20.9,36,14.0,97,417,0.273,0.237,0.384,0.355,0.477,0.358,0.376,0.321,0.327,23.3,89.0,13.0,41.5,7,4.3,2.7,4.0,0.35673352435530087,0.7736389684813754,0.5702005730659025,0.4828080229226361,0.5959885386819485,0.3022922636103152,0.660458452722063,0.47277936962750716,0.7020057306590258,0.29656160458452724,0.23925501432664756
656821,Kevin Padlo,967,245,200,139,38,21,11,0,6,67,27.3,37,15.1,133,408,0.19,0.2,0.314,0.326,0.335,0.326,0.293,0.298,0.241,32.6,90.4,19.0,36.7,11,7.9,4.5,3.8,0.7435530085959885,0.839541547277937,0.15329512893982808,0.2979942693409742,0.3681948424068768,0.8123209169054442,0.8667621776504298,0.8839541547277937,0.49570200573065903,0.667621776504298,0.2020057306590258
641505,Jonathan Davis,963,234,196,128,45,31,10,1,3,68,29.1,29,12.4,113,386,0.23,0.206,0.352,0.332,0.337,0.304,0.316,0.295,0.336,29.3,86.9,6.0,34.4,8,6.3,3.4,5.7,0.8223495702005731,0.6375358166189111,0.19627507163323782,0.15759312320916904,0.32664756446991405,0.6375358166189111,0.3194842406876791,0.0830945558739255,0.3868194842406877,0.5200573065902578,0.6848137535816619
693307,Dillon Dingler,961,248,219,172,63,40,12,0,11,52,21.0,21,8.5,121,484,0.288,0.288,0.351,0.356,0.493,0.508,0.363,0.372,0.323,25.0,90.7,18.0,43.0,19,11.0,7.7,4.7,0.3681948424068768,0.2134670487106017,0.9713467048710601,0.9684813753581661,0.9412607449856734,0.39111747851002865,0.9040114613180515,0.8180515759312321,0.7736389684813754,0.8595988538681948,0.42120343839541546
663845,Alfonso Rivas III,960,219,184,128,41,27,11,2,1,56,25.6,28,12.8,116,411,0.223,0.224,0.347,0.348,0.321,0.308,0.308,0.304,0.315,28.2,88.5,13.0,35.9,6,4.7,2.7,4.4,0.6532951289398281,0.6776504297994269,0.38108882521489973,0.18051575931232092,0.4297994269340974,0.5759312320916905,0.5888252148997135,0.47277936962750716,0.45415472779369626,0.33810888252148996,0.3438395415472779
669087,Sam Huff,960,256,228,143,55,29,16,1,9,85,33.2,27,10.5,175,496,0.241,0.211,0.324,0.297,0.439,0.388,0.334,0.301,0.343,35.3,89.7,10.0,41.3,13,9.1,5.1,8.4,0.9398280802292264,0.3839541547277937,0.24785100286532952,0.6189111747851003,0.39255014326647564,0.9025787965616046,0.7765042979942693,0.24641833810888253,0.6934097421203438,0.7578796561604585,0.9641833810888252
675628,Darius Hill,959,233,204,164,50,38,12,0,0,43,18.5,25,10.7,116,485,0.245,0.211,0.323,0.297,0.304,0.277,0.285,0.268,0.305,23.9,84.7,13.0,26.8,4,2.4,1.7,4.8,0.23209169054441262,0.41117478510028654,0.24785100286532952,0.07449856733524356,0.1017191977077364,0.3223495702005731,0.08022922636103152,0.47277936962750716,0.1174785100286533,0.1303724928366762,0.4484240687679083
660844,Leo Rivas,959,215,167,126,45,32,9,0,4,45,20.9,43,20.0,77,348,0.269,0.217,0.414,0.376,0.395,0.301,0.365,0.319,0.336,22.1,86.2,13.0,26.2,3,2.4,1.4,2.6,0.35673352435530087,0.9842406876790831,0.30515759312320917,0.14756446991404013,0.5845272206303725,0.25644699140401145,0.23782234957020057,0.47277936962750716,0.11461318051575932,0.1303724928366762,0.04154727793696275
676439,Hunter Feduccia,953,233,195,150,56,34,14,3,5,46,19.7,35,15.0,81,389,0.287,0.269,0.399,0.386,0.467,0.432,0.38,0.363,0.352,20.8,90.3,13.0,44.7,10,6.7,4.3,3.4,0.2851002865329513,0.830945558739255,0.9154727793696275,0.839541547277937,0.9197707736389685,0.1819484240687679,0.8538681948424068,0.47277936962750716,0.8538681948424068,0.5458452722063037,0.1346704871060172
541650,Hernán Pérez,949,241,221,174,47,28,9,2,8,50,20.7,16,6.6,134,450,0.213,0.245,0.266,0.3,0.38,0.407,0.281,0.307,0.235,29.8,88.7,13.0,39.1,13,7.5,5.4,6.9,0.33954154727793695,0.08022922636103152,0.6962750716332379,0.7120343839541547,0.45558739255014324,0.6776504297994269,0.6275071633237822,0.47277936962750716,0.6174785100286533,0.6275071633237822,0.8710601719197708
688363,Graham Pauley,949,247,211,167,46,25,13,1,7,46,18.6,32,13.0,100,442,0.218,0.209,0.324,0.317,0.389,0.316,0.316,0.288,0.244,22.6,87.4,16.0,35.9,5,3.0,2.0,5.2,0.23782234957020057,0.7005730659025788,0.22063037249283668,0.23638968481375358,0.2507163323782235,0.27363896848137537,0.3982808022922636,0.6977077363896849,0.45415472779369626,0.17191977077363896,0.5644699140401146
676679,Luis Vazquez,945,237,206,151,52,34,13,0,5,56,23.6,24,10.1,111,429,0.252,0.216,0.346,0.315,0.388,0.315,0.328,0.288,0.322,25.9,88.2,10.0,37.1,8,5.3,3.4,5.8,0.5343839541547278,0.3510028653295129,0.2994269340974212,0.22779369627507162,0.2507163323782235,0.44269340974212035,0.5243553008595988,0.24641833810888253,0.5100286532951289,0.40830945558739257,0.7077363896848138
669208,Ryan Bliss,945,226,181,135,45,26,9,3,7,50,22.1,38,16.8,143,440,0.249,0.236,0.381,0.376,0.448,0.373,0.363,0.343,0.297,32.5,89.7,8.0,44.4,8,5.9,3.5,3.6,0.4498567335243553,0.9226361031518625,0.5530085959885387,0.5458452722063037,0.8094555873925502,0.8080229226361032,0.7765042979942693,0.15329512893982808,0.8481375358166189,0.4684813753581662,0.17191977077363896
669023,Jeter Downs,944,236,194,139,53,27,14,3,9,61,25.8,29,12.3,101,415,0.273,0.219,0.377,0.334,0.515,0.388,0.381,0.319,0.338,24.3,87.6,22.0,37.4,14,10.1,5.9,3.7,0.663323782234957,0.6232091690544412,0.3166189111747851,0.6189111747851003,0.5845272206303725,0.3495702005730659,0.42120343839541546,0.9670487106017192,0.5214899713467048,0.8237822349570201,0.1876790830945559
676113,Zach DeLoach,942,247,216,153,58,47,8,1,2,65,26.3,26,10.5,151,424,0.269,0.244,0.352,0.331,0.343,0.349,0.314,0.306,0.371,35.6,87.3,8.0,33.3,8,5.2,3.2,4.5,0.6962750716332379,0.3839541547277937,0.6876790830945558,0.4183381088825215,0.4455587392550143,0.9111747851002865,0.3853868194842407,0.15329512893982808,0.3467048710601719,0.3982808022922636,0.3667621776504298
675986,Canaan Smith-Njigba,939,218,178,118,37,22,11,2,2,62,28.4,37,17.0,128,382,0.208,0.208,0.341,0.342,0.326,0.334,0.305,0.308,0.302,33.5,89.4,5.0,39.0,12,10.2,5.5,2.9,0.7822349570200573,0.9326647564469914,0.20916905444126074,0.332378223495702,0.46418338108882523,0.8481375358166189,0.7191977077363897,0.05730659025787966,0.6117478510028653,0.833810888252149,0.0673352435530086
669326,Bryce Teodosio,936,268,238,168,70,42,14,9,5,75,28.0,20,7.5,138,464,0.294,0.192,0.354,0.27,0.492,0.293,0.362,0.256,0.399,29.7,84.5,13.0,32.1,9,5.4,3.4,7.2,0.7564469914040115,0.13896848137535817,0.09169054441260745,0.11174785100286533,0.055873925501432664,0.667621776504298,0.06446991404011461,0.47277936962750716,0.28796561604584525,0.4197707736389685,0.9068767908309455
680718,Addison Barger,930,217,180,138,46,24,14,0,8,42,19.4,33,15.2,84,381,0.256,0.28,0.38,0.401,0.467,0.463,0.372,0.38,0.292,22.0,90.6,10.0,44.2,11,8.0,5.1,5.8,0.27507163323782235,0.8452722063037249,0.9570200573065902,0.9111747851002865,0.9641833810888252,0.24785100286532952,0.8911174785100286,0.24641833810888253,0.8424068767908309,0.6819484240687679,0.7077363896848138
669477,Casey Schmitt,927,255,229,178,65,38,14,1,12,56,22.0,19,7.5,143,476,0.284,0.262,0.337,0.321,0.511,0.476,0.362,0.342,0.319,30.0,88.6,13.0,43.3,18,10.1,7.1,8.0,0.4455587392550143,0.13896848137535817,0.8681948424068768,0.9398280802292264,0.8008595988538681,0.6948424068767909,0.6074498567335244,0.47277936962750716,0.7908309455587392,0.8237822349570201,0.9512893982808023
682177,Daniel Schneemann,922,222,180,128,53,27,15,1,10,52,23.4,41,18.5,116,371,0.294,0.273,0.428,0.411,0.556,0.455,0.424,0.382,0.364,31.3,90.6,14.0,49.2,11,8.6,5.0,3.8,0.5229226361031518,0.9713467048710601,0.9426934097421203,0.8796561604584527,0.9742120343839542,0.7535816618911175,0.8911174785100286,0.5601719197707736,0.9699140401146131,0.7191977077363897,0.2020057306590258
680810,Quincy Hamilton,918,219,191,140,48,24,10,2,12,53,24.2,24,11.0,110,434,0.251,0.204,0.338,0.298,0.513,0.358,0.365,0.292,0.281,25.3,88.4,15.0,38.6,12,8.6,5.5,4.9,0.5573065902578797,0.45988538681948427,0.18051575931232092,0.4828080229226361,0.2922636103151863,0.4040114613180516,0.5730659025787965,0.6318051575931232,0.5859598853868195,0.7191977077363897,0.4828080229226361
695578,James Wood,914,230,190,149,67,41,16,0,10,42,18.3,39,17.0,100,385,0.353,0.303,0.461,0.421,0.595,0.502,0.452,0.402,0.41,26.0,95.1,4.0,59.1,15,10.1,6.5,5.4,0.2134670487106017,0.9326647564469914,0.9914040114613181,0.9656160458452722,0.997134670487106,0.4469914040114613,0.997134670487106,0.03868194842406877,0.997134670487106,0.8237822349570201,0.6146131805157593
680769,CJ Alexander,913,241,224,168,73,43,16,4,10,56,23.2,15,6.2,129,472,0.326,0.305,0.371,0.351,0.567,0.55,0.402,0.384,0.399,27.3,90.4,20.0,47.0,22,13.1,9.1,5.8,0.5100286532951289,0.06017191977077364,0.997134670487106,0.997134670487106,0.9799426934097422,0.5186246418338109,0.8667621776504298,0.9197707736389685,0.9269340974212035,0.9297994269340975,0.7077363896848138
691011,Drew Romo,908,275,258,206,78,49,16,3,10,55,20.0,8,2.9,111,511,0.302,0.253,0.335,0.291,0.504,0.374,0.359,0.294,0.347,21.7,86.2,14.0,30.1,10,4.9,3.6,7.2,0.30802292263610315,0.0057306590257879654,0.7822349570200573,0.5601719197707736,0.3151862464183381,0.22922636103151864,0.23782234957020057,0.5601719197707736,0.2148997134670487,0.3553008595988539,0.9068767908309455
666198,Carter Kieboom,906,244,208,165,58,43,11,0,4,45,18.4,30,12.3,104,411,0.279,0.233,0.377,0.342,0.389,0.319,0.344,0.303,0.335,25.3,88.6,15.0,36.4,3,1.8,1.2,4.7,0.22206303724928367,0.6232091690544412,0.5085959885386819,0.2593123209169054,0.4140401146131805,0.4040114613180516,0.6074498567335244,0.6318051575931232,0.4828080229226361,0.0830945558739255,0.42120343839541546
642201,Eli White,902,229,192,140,58,39,12,0,7,53,23.1,31,13.5,127,432,0.302,0.263,0.41,0.378,0.474,0.419,0.389,0.353,0.383,29.4,85.8,11.0,35.7,9,6.4,3.9,4.7,0.501432664756447,0.7320916905444126,0.8767908309455588,0.7879656160458453,0.8810888252148997,0.6504297994269341,0.1833810888252149,0.3223495702005731,0.44126074498567336,0.5286532951289399,0.42120343839541546
642336,Francisco Mejía,892,238,212,177,53,36,10,2,5,39,16.4,20,8.4,98,524,0.25,0.23,0.315,0.299,0.387,0.319,0.308,0.278,0.279,18.7,85.7,15.0,23.7,4,2.3,1.7,10.1,0.12034383954154727,0.2034383954154728,0.4699140401146132,0.2593123209169054,0.15329512893982808,0.11604584527220631,0.17621776504297995,0.6318051575931232,0.05873925501432665,0.12177650429799428,0.9856733524355301
664954,Brett Sullivan,888,244,216,188,61,30,16,4,11,31,12.7,22,9.0,53,412,0.282,0.242,0.352,0.317,0.546,0.346,0.382,0.296,0.282,12.9,85.1,20.0,25.5,5,2.7,2.0,5.9,0.044412607449856735,0.2679083094555874,0.660458452722063,0.40830945558739257,0.33954154727793695,0.02005730659025788,0.10888252148997135,0.9197707736389685,0.10458452722063037,0.1518624641833811,0.7277936962750716
694362,Blake Dunn,888,220,186,121,41,24,10,2,5,66,30.0,26,11.8,101,410,0.22,0.182,0.336,0.304,0.376,0.308,0.32,0.282,0.31,24.6,86.7,19.0,38.0,11,9.1,5.0,4.1,0.8510028653295129,0.5558739255014327,0.034383954154727794,0.18051575931232092,0.19197707736389685,0.3653295128939828,0.29369627507163326,0.8839541547277937,0.5458452722063037,0.7578796561604585,0.2793696275071633
672478,Jordan Diaz,888,242,217,169,61,40,10,1,10,49,20.2,23,9.5,131,484,0.281,0.254,0.351,0.329,0.475,0.368,0.359,0.31,0.321,27.1,89.4,3.0,41.4,7,4.1,2.9,7.2,0.3237822349570201,0.3022922636103152,0.7994269340974212,0.5186246418338109,0.4828080229226361,0.502865329512894,0.7191977077363897,0.024355300859598854,0.6977077363896849,0.2722063037249284,0.9068767908309455
570481,Erik González,884,248,233,191,57,41,13,0,3,44,17.7,12,4.8,128,471,0.245,0.237,0.282,0.277,0.339,0.314,0.274,0.262,0.287,27.2,85.0,4.0,31.9,4,2.1,1.6,7.0,0.1819484240687679,0.02005730659025788,0.5702005730659025,0.22063037249283668,0.07163323782234957,0.5114613180515759,0.0988538681948424,0.03868194842406877,0.27793696275071633,0.1017191977077364,0.8853868194842407
681987,Nate Eaton,884,239,226,169,65,35,21,0,9,58,24.3,12,5.0,113,444,0.288,0.233,0.322,0.272,0.5,0.368,0.353,0.279,0.35,25.5,85.4,16.0,35.5,10,5.9,4.2,6.7,0.5673352435530086,0.025787965616045846,0.5085959885386819,0.5186246418338109,0.166189111747851,0.41260744985673353,0.15472779369627507,0.6977077363896849,0.4326647564469914,0.4684813753581662,0.8452722063037249
693049,Oscar Colás,884,225,193,149,51,33,9,4,5,47,20.9,26,11.6,104,420,0.264,0.237,0.356,0.333,0.43,0.356,0.344,0.309,0.319,24.8,89.6,11.0,45.0,9,6.0,4.0,6.6,0.35673352435530087,0.5358166189111748,0.5702005730659025,0.4656160458452722,0.4713467048710602,0.37965616045845274,0.7550143266475645,0.3223495702005731,0.8581661891117478,0.4871060171919771,0.828080229226361
678009,Parker Meadows,881,218,186,146,54,33,10,3,8,42,19.3,27,12.4,88,364,0.29,0.226,0.385,0.335,0.505,0.413,0.385,0.33,0.333,24.2,87.7,22.0,33.6,11,7.5,5.0,4.3,0.2707736389684814,0.6375358166189111,0.4154727793696275,0.7593123209169055,0.6862464183381088,0.336676217765043,0.4383954154727794,0.9670487106017192,0.3524355300859599,0.6275071633237822,0.3223495702005731
670712,Mike Brosseau,878,234,199,148,57,40,7,0,10,52,22.2,27,11.5,109,408,0.286,0.256,0.389,0.364,0.472,0.423,0.379,0.348,0.341,26.7,88.0,14.0,39.9,11,7.4,4.7,6.0,0.45272206303724927,0.5243553008595988,0.828080229226361,0.8008595988538681,0.8409742120343839,0.4785100286532951,0.48567335243553006,0.5601719197707736,0.6418338108882522,0.6117478510028653,0.7421203438395415
691023,Jordan Walker,877,237,217,178,53,33,14,2,4,40,16.9,18,7.6,108,452,0.244,0.239,0.304,0.3,0.382,0.373,0.302,0.297,0.282,23.9,91.6,9.0,43.8,14,7.9,5.9,6.3,0.1504297994269341,0.14326647564469913,0.6160458452722063,0.5458452722063037,0.3538681948424069,0.3223495702005731,0.9555873925501432,0.1991404011461318,0.829512893982808,0.667621776504298,0.7994269340974212
656024,Carlos Pérez,874,256,235,213,60,40,15,0,5,26,10.2,15,5.9,68,427,0.255,0.224,0.301,0.278,0.383,0.279,0.299,0.252,0.264,15.9,83.7,18.0,25.4,3,1.4,1.2,5.4,0.025787965616045846,0.054441260744985676,0.38108882521489973,0.0830945558739255,0.03724928366762178,0.045845272206303724,0.02865329512893983,0.8180515759312321,0.09742120343839542,0.0673352435530086,0.6146131805157593
666165,Blake Sabol,865,222,183,127,41,29,8,0,4,59,26.6,34,15.3,127,404,0.224,0.203,0.347,0.33,0.333,0.306,0.311,0.293,0.301,31.4,85.8,13.0,29.9,6,4.7,2.7,4.8,0.7163323782234957,0.8538681948424068,0.17478510028653296,0.167621776504298,0.3037249283667622,0.7636103151862464,0.1833810888252149,0.47277936962750716,0.20916905444126074,0.33810888252148996,0.4484240687679083
592622,Mark Payton,862,227,202,166,60,37,16,1,6,38,16.7,23,10.1,70,386,0.297,0.252,0.366,0.327,0.475,0.355,0.365,0.303,0.338,18.1,88.1,14.0,30.7,5,3.0,2.2,4.6,0.14040114613180515,0.3510028653295129,0.7693409742120344,0.45272206303724927,0.4140401146131805,0.1017191977077364,0.5100286532951289,0.5601719197707736,0.2335243553008596,0.17191977077363896,0.39111747851002865
669234,Justyn-Henry Malloy,862,195,150,101,38,17,15,0,6,52,26.7,39,20.0,98,323,0.253,0.219,0.41,0.39,0.473,0.354,0.387,0.345,0.337,30.3,88.0,17.0,32.7,9,8.9,4.6,3.2,0.7277936962750716,0.9842406876790831,0.3166189111747851,0.44126074498567336,0.8166189111747851,0.7177650429799427,0.48567335243553006,0.7535816618911175,0.3166189111747851,0.7464183381088825,0.10744985673352435
677870,Leo Jiménez,860,225,180,146,49,34,8,0,7,34,15.1,30,13.3,68,343,0.272,0.288,0.418,0.431,0.433,0.458,0.383,0.396,0.302,19.8,88.3,8.0,43.8,11,7.5,4.9,2.4,0.07736389684813753,0.7206303724928367,0.9713467048710601,0.8954154727793696,0.994269340974212,0.14326647564469913,0.5487106017191977,0.15329512893982808,0.829512893982808,0.6275071633237822,0.02865329512893983
570560,Yolmer Sánchez,860,206,175,135,33,18,10,0,5,41,19.9,25,12.1,108,384,0.189,0.222,0.306,0.335,0.331,0.335,0.29,0.304,0.215,28.1,86.9,20.0,29.6,5,3.7,2.4,4.5,0.29369627507163326,0.5931232091690545,0.3524355300859599,0.33810888252148996,0.4297994269340974,0.5716332378223495,0.3194842406876791,0.9197707736389685,0.2034383954154728,0.23638968481375358,0.3667621776504298
493329,Yuli Gurriel,860,213,188,154,51,34,10,1,6,35,16.4,23,10.8,66,360,0.271,0.254,0.352,0.338,0.431,0.392,0.344,0.323,0.304,18.3,89.1,19.0,39.6,9,5.8,4.2,6.3,0.12034383954154727,0.42550143266475643,0.7994269340974212,0.6404011461318052,0.6160458452722063,0.10888252148997135,0.6776504297994269,0.8839541547277937,0.6332378223495702,0.45558739255014324,0.7994269340974212
682119,Levi Jordan,857,219,192,151,58,42,10,1,5,42,19.2,18,8.2,100,379,0.302,0.249,0.384,0.337,0.443,0.389,0.365,0.323,0.363,26.4,86.8,7.0,33.1,9,6.0,4.1,5.5,0.26504297994269344,0.18051575931232092,0.7349570200573066,0.6303724928366762,0.6160458452722063,0.46131805157593125,0.30515759312320917,0.11318051575931232,0.33954154727793695,0.4871060171919771,0.6432664756446992
690180,Bryce Windham,849,205,179,137,43,28,12,2,1,43,21.0,24,11.7,61,349,0.24,0.242,0.332,0.334,0.346,0.343,0.305,0.305,0.309,17.5,88.0,11.0,32.1,3,2.2,1.5,4.7,0.3681948424068768,0.5444126074498568,0.660458452722063,0.38968481375358166,0.43982808022922637,0.0830945558739255,0.48567335243553006,0.3223495702005731,0.28796561604584525,0.11174785100286533,0.42120343839541546
702789,Austin Gauthier,848,209,173,122,46,33,9,3,1,51,24.4,34,16.3,92,366,0.266,0.225,0.392,0.36,0.37,0.32,0.346,0.315,0.372,25.1,89.8,6.0,39.3,6,4.9,2.9,3.7,0.5759312320916905,0.8968481375358166,0.40114613180515757,0.2664756446991404,0.5386819484240688,0.3954154727793696,0.7908309455587392,0.0830945558739255,0.6260744985673352,0.3553008595988539,0.1876790830945559
657088,Forrest Wall,848,195,165,113,47,35,6,2,4,52,26.7,26,13.3,105,378,0.285,0.222,0.395,0.341,0.418,0.336,0.363,0.309,0.394,27.8,85.4,9.0,27.4,5,4.4,2.6,6.0,0.7277936962750716,0.7206303724928367,0.3524355300859599,0.3452722063037249,0.4713467048710602,0.5530085959885387,0.15472779369627507,0.1991404011461318,0.13753581661891118,0.30515759312320917,0.7421203438395415
621458,Edwin Ríos,838,201,177,119,43,22,10,0,11,58,28.9,22,10.9,136,389,0.243,0.234,0.333,0.326,0.486,0.457,0.355,0.339,0.296,35.0,89.6,12.0,41.2,15,12.6,7.5,7.0,0.8151862464183381,0.44412607449856734,0.5257879656160458,0.8896848137535817,0.7765042979942693,0.8911174785100286,0.7550143266475645,0.3982808022922636,0.6891117478510028,0.9169054441260746,0.8853868194842407
687363,Victor Scott II,834,240,215,178,42,31,7,1,3,39,16.3,21,8.8,66,376,0.195,0.196,0.271,0.275,0.279,0.252,0.25,0.244,0.223,17.6,85.0,9.0,25.3,2,1.1,0.8,4.0,0.11461318051575932,0.24641833810888253,0.12177650429799428,0.025787965616045846,0.02865329512893983,0.08595988538681948,0.0988538681948424,0.1991404011461318,0.09025787965616046,0.05873925501432665,0.23925501432664756
678554,Curtis Mead,830,230,205,169,61,38,11,2,10,38,16.5,16,7.0,94,427,0.298,0.238,0.365,0.312,0.517,0.393,0.38,0.311,0.321,22.0,87.2,16.0,42.0,14,8.3,6.1,6.0,0.12893982808022922,0.10315186246418338,0.5916905444126075,0.6446991404011462,0.498567335243553,0.24785100286532952,0.3681948424068768,0.6977077363896849,0.7263610315186246,0.6991404011461319,0.7421203438395415
677943,Will Banfield,828,220,200,139,45,27,10,1,7,64,29.1,15,6.8,122,401,0.225,0.181,0.282,0.243,0.39,0.274,0.293,0.234,0.288,30.4,86.1,13.0,30.9,7,5.0,3.2,7.7,0.8223495702005731,0.09598853868194843,0.03151862464183381,0.07163323782234957,0.014326647564469915,0.7249283667621776,0.2191977077363897,0.47277936962750716,0.24068767908309455,0.37106017191977075,0.9469914040114613
681114,Michael Trautwein,825,205,186,121,34,15,12,2,5,66,32.2,17,8.3,155,413,0.183,0.197,0.254,0.267,0.349,0.339,0.265,0.268,0.25,37.5,88.0,13.0,43.0,9,7.4,4.4,5.6,0.9054441260744985,0.19197707736389685,0.1332378223495702,0.35816618911174786,0.1017191977077364,0.9455587392550143,0.48567335243553006,0.47277936962750716,0.7736389684813754,0.6117478510028653,0.666189111747851
671655,George Valera,825,204,176,125,40,24,9,0,7,53,26.0,25,12.3,102,343,0.227,0.224,0.324,0.322,0.398,0.394,0.319,0.316,0.28,29.7,89.2,7.0,43.2,13,10.4,6.4,3.5,0.6776504297994269,0.6232091690544412,0.38108882521489973,0.6475644699140402,0.5515759312320917,0.667621776504298,0.6905444126074498,0.11318051575931232,0.7851002865329513,0.8424068767908309,0.1504297994269341
681526,Bryan Lavastida,823,201,174,131,43,26,10,1,6,43,21.4,22,10.9,102,379,0.247,0.239,0.348,0.343,0.42,0.407,0.34,0.332,0.296,26.9,88.3,9.0,35.9,14,10.7,7.0,4.0,0.3954154727793696,0.44412607449856734,0.6160458452722063,0.7120343839541547,0.7091690544412608,0.49283667621776506,0.5487106017191977,0.1991404011461318,0.45415472779369626,0.8538681948424068,0.23925501432664756
666124,Luke Berryhill,823,204,178,113,41,28,7,0,6,65,31.9,24,11.8,142,394,0.23,0.206,0.328,0.307,0.371,0.343,0.314,0.293,0.327,36.0,89.6,16.0,41.6,7,6.2,3.4,2.2,0.8896848137535817,0.5558739255014327,0.19627507163323782,0.38968481375358166,0.3037249283667622,0.9169054441260746,0.7550143266475645,0.6977077363896849,0.7063037249283668,0.5100286532951289,0.01862464183381089
664753,Marty Costes,823,228,203,168,48,39,5,0,4,38,16.7,15,6.6,80,411,0.236,0.238,0.307,0.313,0.32,0.312,0.283,0.287,0.268,19.5,86.2,4.0,34.5,3,1.8,1.3,2.6,0.14040114613180515,0.08022922636103152,0.5916905444126075,0.20630372492836677,0.23209169054441262,0.1332378223495702,0.23782234957020057,0.03868194842406877,0.39255014326647564,0.0830945558739255,0.04154727793696275
669065,Kyle Stowers,823,224,197,144,46,16,14,1,15,57,25.4,19,8.5,163,473,0.234,0.215,0.308,0.297,0.543,0.472,0.359,0.331,0.24,34.5,91.6,16.0,45.8,21,14.6,9.4,5.7,0.6332378223495702,0.2134670487106017,0.28796561604584525,0.9297994269340975,0.6977077363896849,0.8696275071633238,0.9555873925501432,0.6977077363896849,0.8939828080229226,0.9541547277936963,0.6848137535816619
684576,Alex Isola,822,203,173,142,37,24,8,0,5,35,17.2,25,12.3,91,367,0.214,0.226,0.31,0.324,0.347,0.324,0.294,0.293,0.234,24.8,83.6,22.0,22.5,6,4.2,3.0,4.0,0.16332378223495703,0.6232091690544412,0.4154727793696275,0.2808022922636103,0.3037249283667622,0.37965616045845274,0.024355300859598854,0.9670487106017192,0.04297994269340974,0.28653295128939826,0.23925501432664756
622268,Donovan Walton,815,234,207,189,57,45,5,2,5,22,9.4,22,9.4,66,404,0.275,0.262,0.342,0.334,0.391,0.373,0.323,0.313,0.283,16.3,84.1,11.0,24.9,6,3.2,2.6,4.5,0.014326647564469915,0.2922636103151863,0.8681948424068768,0.5458452722063037,0.5257879656160458,0.054441260744985676,0.04011461318051576,0.3223495702005731,0.07736389684813753,0.18481375358166188,0.3667621776504298
687588,Micah Pries,815,206,190,139,44,29,7,1,7,52,25.2,14,6.8,125,427,0.232,0.236,0.286,0.291,0.389,0.381,0.296,0.294,0.28,29.3,86.6,16.0,32.4,7,5.0,3.4,5.8,0.6131805157593123,0.09598853868194843,0.5530085959885387,0.5845272206303725,0.3151862464183381,0.6375358166189111,0.2836676217765043,0.6977077363896849,0.2994269340974212,0.37106017191977075,0.7077363896848138
506702,Sandy León,814,185,144,99,32,26,3,0,3,47,25.4,38,20.5,87,301,0.222,0.191,0.384,0.362,0.306,0.257,0.324,0.3,0.302,28.9,83.3,15.0,16.2,3,3.0,1.6,4.0,0.6332378223495702,0.9914040114613181,0.08022922636103152,0.03581661891117478,0.3825214899713467,0.6088825214899714,0.02005730659025788,0.6318051575931232,0.014326647564469915,0.17191977077363896,0.23925501432664756
